unique_id,pdf_file,page_num,first_name,last_name,middle_name,middle_initial,context,title,entity_value,file_id,cluster_id
11094,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",172,Sb,Thompson,,,Treasurer of the examining board,,S B Thompson,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11094
11097,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",173,S,Thompson,B,B,member of the examining board,,S B Thompson,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11094
11097,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",173,S,Thompson,B,B,member of the examining board,,S B Thompson,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11094
11096,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",173,C,Prioleau,V,V,member of the examining board,,C V Prioleau,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11096
11102,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",181,Adam,,,,soldier,,Adam,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11102
11117,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",183,Adam,,,,soldier,,Adam,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11102
11151,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",187,Adam,,,,soldier,,Adam,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11102
11153,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",188,Adam,,,,deceased husband of claimant,,Adam,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11102
11104,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",179,Marcus,Polite,,,witness,,Marcus Polite,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11104
11108,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",179,J,Lott,,,discharge officer,,J Lott,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11108
11111,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",177,C,Guffin,M,M,member of the examination board for Adam Fields,Treasurer,C M Guffin,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11111
11120,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",178,,Woodruff,,,marriage officiant,,Woodruff,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11120
11122,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",178,Sam,Frazer,,,witness,,Sam Frazer,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11122
11126,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",180,E,Sanders,,,officiant at marriage,,E Sanders,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11126
11172,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",189,E,Sanders,,,officiant at marriage,,E Sanders,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11126
11127,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",180,I,Legare,,,witness,,I Legare,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11127
11128,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",180,Janie,Fields,,,witness,,Janie Fields,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11128
11129,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",175,M,Corbin,J,J,examining surgeon,President,M J Corbin,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11129
11130,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",175,V,Reid,S,S,examining surgeon,Treasurer,V S Reid,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11130
11131,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",175,Ralph,Thomson,M,M,examining surgeon,Acting Secretary,Ralph M Thomson,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11131
11139,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",182,Wm,Middleton,,,Witness attesting Toby Fields' signature,,Wm Middleton,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11139
11141,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",184,Rosa,Coleman,,,witness,Notary Public,Rosa Coleman,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11141
11143,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",184,Ea,Young,E,E,witness to mark,,Ea E Young,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11143
11145,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",190,Pr,Legare,,,notary,Notary Public,P R Legare,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11145
11159,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",193,Ec,Tieman,C,C,official correspondence,Acting Commissioner,E C C Tieman,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11159
11162,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",186,Ella,Baker,,,witness,Notary Public,Ella Baker,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11162
11164,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",186,Robin,Chapman,,,witness to Ella Baker's mark,,Robin Chapman,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11164
11165,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",186,Ds,Legare,,,witness to Ella Baker's mark,,D S Legare,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11165
11171,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",189,Jerry,Simmons,,,witness,Notary Public,Jerry Simmons,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11171
11174,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",189,Middleton,Williams,,,witness to Jerry Simmons' mark,,Middleton Williams,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11174
11175,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",199,W,H,H,H,,,W H H,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11175
11177,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",200,Abram,Lancaster,,,witness,,Abram Lancaster,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11177
11197,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",202,Abram,Lancaster,,,witness,,Abram Lancaster,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11177
11205,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",203,Abram,Lancaster,,,deponent,,Abram Lancaster,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11177
11286,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",208,Abraham,Lancaster,,,,,Abraham Lancaster,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11177
11344,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",220,Abraham,Lancaster,,,,,Abraham Lancaster,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11177
11178,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",200,J,Hawks,M,M,witness,asst. Surg,J M Hawks,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11178
11218,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",204,John,Hawks,M,M,"Deponent, who appeared for the examination",,John M Hawks,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11178
11183,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",195,Jefferson,,,,postal card stamp,,Jefferson,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11183
11191,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",192,Rev,Conant,,,Officiated the marriage in 1861,,Rev Conant,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11191
11212,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",191,Rev,Conant,,,Officiant at Adam Fields' marriage,,Rev Conant,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11191
11194,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",192,,Baker,,,Witness who testified about the marriage date,,Baker,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11194
11195,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",192,,Simmons,,,Witness who testified about the marriage date,,Simmons,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11195
11196,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",202,F,Sharp,C,C,Special Examiner of the Pension Office,Special Examiner,F C Sharp,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11196
11206,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",203,F,Sharp,C,C,examiner,Special Examiner,F C Sharp,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11196
11217,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",204,F,Sharp,C,C,Special Examiner of the Pension Office,Special Examiner,F C Sharp,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11196
11234,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",201,F,Sharp,C,C,examiner,Special Examiner,F C Sharp,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11196
11203,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",207,John,Pitt,,,witness,,John Pitt,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11203
11274,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",209,John,Pitt,,,Witness and deponent,,John Pitt,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11203
11284,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",208,John,Pitts,,,witness,,John Pitts,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11203
11342,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",220,John,Pitt,,,witness,,John Pitt,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11203
11204,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",203,Geo,Chavers,,,witness,,Geo Chavers,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11204
11208,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",191,G,Saltzgaber,M,M,Correspondence regarding pension questions,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11208,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",191,G,Saltzgaber,M,M,Correspondence regarding pension questions,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11277,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",212,G,Saltzgaber,M,M,correspondent,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11277,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",212,G,Saltzgaber,M,M,correspondent,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11289,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",213,G,Saltzgaber,M,M,official signing,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11289,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",213,G,Saltzgaber,M,M,official signing,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11291,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",214,Gm,Saltzgaber,,,Commissioner of the Bureau,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11291,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",214,Gm,Saltzgaber,,,Commissioner of the Bureau,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11299,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",215,G,Saltzgaber,M,M,official,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11299,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",215,G,Saltzgaber,M,M,official,Commissioner,G M Saltzgaber,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11208
11220,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",197,J,Haslow,F,F,Ex'r (executor),,J F Haslow,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11220
11221,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",197,Dr,Prioleau,,,Examiner for pension application,Examiner,Dr Prioleau,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11221
11224,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",197,William,Simmons,,,Affiant (witness) for Claimant,,William Simmons,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11224
11225,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",197,John,Simmons,,,Affiant (witness) for Claimant,,John Simmons,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11225
11228,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",206,Allen,Smith,J,J,Chief of the Board of Review,Chief S. E. Division,Allen J Smith,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11228
11230,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",206,Boyle,,,,Chief Board of Review,Chief Board of Review,Boyle,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11230
11232,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",201,Lancaster,,,,witness,,Lancaster,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11232
11235,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",201,James,Tanner,,,commissioner,Com'r of Pensions,James Tanner,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11235
11236,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Green,Raum,B,B,writes regarding pension evidence for widows,ex-Commissioner of Pensions,Green B Raum,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11236
11237,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Samuel,Lintner,S,S,writes about his entitlement to pension increase,,Samuel S Lintner,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11237
11238,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Edwin,Pettyjohn,L,L,writes about his wife's case in case he leaves her a widow,,Edwin L Pettyjohn,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11238
11239,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,J,Eby,,,writes medical advice and support for widows,M. D.,J Eby,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11239
11240,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,William,Wool,E,E,writes in support of pension efforts for widows,,William E Wool,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11240
11241,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,William,Stafford,F,F,writes support for the ongoing work for widows,,William F Stafford,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11241
11242,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,George,Cumming,A P,,thanks for help to veterans and their wives,Sergeant,George A P Cumming,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11242
11243,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,William,West,H,H,wants to spread information about pensions,Sergeant,William H West,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11243
11244,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Moses,Riddle,J,J,supports the pension process for widows,,Moses J Riddle,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11244
11245,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,David,Shirk,,,sends report and appreciates pension efforts,,David Shirk,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11245
11246,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Alice,Barnes,L,,widow claiming pension,,Alice L Barnes,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11246
11247,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Mary,Perry,J,,widow claiming pension,,Mary J Perry,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11247
11248,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Malinda,Brock,,,widow claiming pension,,Malinda Brock,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11248
11249,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Martha,Kelley,M,,widow claiming pension,,Martha M Kelley,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11249
11250,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Sarah,Jobe,J,,widow claiming pension,,Sarah J Jobe,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11250
11251,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Caroline,Mcmillan,,,widow claiming pension,,Caroline Mcmillan,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11251
11252,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Margaret,Snyder,J,,widow claiming pension,,Margaret J Snyder,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11252
11253,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Catherine,Murray,J,,widow claiming pension,,Catherine J Murray,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11253
11254,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Sarah,Cooper,A,,widow claiming pension,,Sarah A Cooper,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11254
11255,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Rachel,Allen,S,,widow claiming pension,,Rachel S Allen,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11255
11256,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Priscilla,Copper,,,widow claiming pension,,Priscilla Copper,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11256
11257,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Margaret,Furrow,,,widow claiming pension,,Margaret Furrow,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11257
11258,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Rosa,Toy,M,,widow claiming pension,,Rosa M Toy,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11258
11259,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Frances,Mason,E,,widow claiming pension,,Frances E Mason,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11259
11260,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Jennie,Albertson,R,,widow claiming pension,,Jennie R Albertson,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11260
11261,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Sarah,Crawford,E,,widow claiming pension,,Sarah E Crawford,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11261
11262,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Virginia,Mahan,,,widow claiming pension,,Virginia Mahan,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11262
11263,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,Genoa,Murphy,F,,widow claiming pension,,Genoa F Murphy,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11263
11264,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",123,May,Cramer,,,widow claiming pension,,May Cramer,"usct_pension_files\E_F\Fields, Adam Civil War Pension.pdf",11264
